id;original_title;popularity;budget;revenue;genres;vote_count;vote_average;tagline;runtime;release_date
10409;Strictly Ballroom;11.769;3000000;33946224;Comedy|Drama|Romance;158;6.4;A life lived in fear... ...is a life half lived;94;1992-08-20
78;Blade Runner;29.872;28000000;32868943;Science Fiction|Drama|Thriller;8125;7.9;Man has made his match... now it's his problem.;117;1982-06-25
19931;The Joy Luck Club;5.314;11000000;32861136;Drama;63;7.3;Between every mother and daughter there is a story that must be told.;139;1993-09-08
13225;FernGully: The Last Rainforest;10.683;0;32710894;Fantasy|Animation|Family|Adventure;320;6.3;Do you believe in humans?;76;1992-04-10
11528;The Sandlot;11.463;0;32416586;Comedy|Family;494;7.3;A piece of paradise a half block wide and a whole summer long.;101;1993-04-07
10436;The Age of Innocence;7.619;34000000;32255440;Drama|Romance;423;7.0;In a world of tradition. In an age of innocence. They dared to break the rules.;139;1993-09-17
10163;The Lawnmower Man;11.213;10000000;32101000;Horror|Thriller|Science Fiction;362;5.5;God made him simple. Science made him a god.;108;1992-03-05
10618;黃飛鴻之二 男兒當自強;10.186;0;30399676;Action|Comedy;108;7.3;;113;1992-08-15
16314;3 Ninjas;10.098;6500000;29000301;Action|Adventure|Comedy|Family;226;5.7;Crosses Teenage Mutant Ninja Turtles and Home Alone!;84;1992-08-07
9516;Menace II Society;11.291;3500000;27900000;Drama|Action|Crime;315;7.4;This is the truth. This is what's real.;97;1993-05-26
10619;黃飛鴻之三 獅王爭霸;9.183;0;27540561;Action;81;6.7;;112;1993-01-01
8291;Poetic Justice;6.498;14000000;27515786;Drama|Romance;94;6.7;A Street Romance.;109;1993-07-23
41659;My Life;7.779;0;27484464;Drama|Romance;97;6.5;Every moment counts.;114;1993-11-12
10437;The Muppet Christmas Carol;13.205;12000000;27281507;Music|Comedy|Family|Fantasy|Drama;463;7.3;;85;1992-12-10
8293;Howards End;9.944;8000000;26126837;Drama|Romance;222;7.1;;140;1992-03-13
10445;Shadowlands;7.636;22000000;25842000;Drama|Romance;111;7.1;He distanced himself from love as he distanced himself from pain, until one woman got close enough to open his heart to the world.;131;1993-12-25
9529;Candyman;13.199;6000000;25792310;Drama|Horror|Thriller;582;6.3;You don't have to believe... just beware.;99;1992-09-11
10655;Gettysburg;9.423;0;25000000;Drama|History|War;141;6.9;;254;1993-10-08
10502;The Man Without a Face;9.313;0;24760338;Drama;258;6.5;A fatherless boy had almost given up all his dreams... until one man believed in him enough to make them come true.;114;1993-08-25
11597;Toys;8.938;0;23278931;Fantasy|Comedy|Science Fiction;303;5.3;Laughter is a state of mind.;118;1992-12-18
1245;The Remains of the Day;12.116;11500000;23237911;Drama|Romance;529;7.5;Diamond in the Rough;134;1993-11-05
4104;Benny & Joon;9.253;0;23202734;Comedy|Drama|Romance;430;7.1;A romance on the brink of reality.;98;1993-04-16
18133;The Program;5.232;0;23042200;Drama|Action|Romance;36;6.2;From Different Worlds They Come To Prove Themselves In The Gritty World of College Football.;112;1993-09-24
4916;Guilty as Sin;5.204;0;22886222;Drama|Thriller|Mystery;43;5.9;She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!;107;1993-06-04
14534;Rudy;9.52;12000000;22750363;Drama|History;305;7.4;It's not the size of the dog in the fight, It's the size of the fight in the dog.;114;1993-09-17
11971;Much Ado About Nothing;9.268;11000000;22551000;Drama|Comedy|Romance;385;7.1;Romance. Mischief. Seduction. Revenge. Remarkable.;111;1993-05-07
14361;Captain Ron;10.431;24000000;22518097;Adventure|Comedy|Family;161;5.5;Martin just wanted a nice, quiet family vacation. Instead, he got... Captain Ron;100;1992-09-18
9731;Friday the 13th: A New Beginning;12.225;2200000;21930418;Horror|Thriller;479;5.1;A New Beginning to the first step in terror.;92;1985-03-22
18183;Como agua para chocolate;6.227;2000000;21665468;Drama|Romance;140;6.4;In Tita's kitchen, ordinary spices become a recipe for passion.;105;1992-04-16
37753;Consenting Adults;6.366;18000000;21591728;Crime|Drama|Mystery;56;5.6;Thou shalt not covet thy neighbor's wife.;99;1992-10-16
766;Army of Darkness;15.021;11000000;21502976;Fantasy|Horror|Comedy;1610;7.3;Trapped in time. Surrounded by evil. Low on gas.;81;1992-10-09
9607;Super Mario Bros.;11.033;48000000;20915465;Adventure|Comedy|Family|Fantasy;559;4.1;This Ain't No Game.;104;1993-05-28
18722;Mr. Baseball;5.149;0;20000000;Comedy|Romance;64;6.0;He's the biggest thing to hit Japan since Godzilla!;108;1992-10-01
15613;Fire in the Sky;8.038;19885552;19724334;Science Fiction|Drama|Mystery;226;6.5;Alien abduction. November 5, 1975. White Mountains, Northeastern Arizona. Based on the true story.;109;1993-03-12
9545;Sniper;10.22;0;18994653;Action|Drama|Thriller;182;6.0;One Shot. One Kill. No Exceptions.;98;1993-01-29
26333;Untamed Heart;6.855;0;18899204;Comedy|Drama|Romance;97;6.8;He doesn't make sense. She doesn't make sense. Together they make sense.;102;1993-02-12
35588;Geronimo: An American Legend;7.327;35000000;18635620;History|Western;73;6.0;A Warrior. A Leader. A Legend.;115;1993-12-10
11068;Singles;8.673;0;18472850;Comedy|Drama|Romance;187;6.5;Love is a game. Easy to start. Hard to finish.;99;1992-09-18
6593;ゴジラvsメカゴジラ;4.984;9500000;18000000;Drama|Action|Science Fiction|Adventure;53;6.6;After this battle, it will all be over.;108;1993-12-11
15278;CB4;7.901;0;17953778;Music|Comedy;64;6.1;Sex, rap and family values?;89;1993-03-12
1607;A Bronx Tale;12.531;22000000;17287898;Drama|Crime;887;7.6;One man lives in the neighborhood, another man owns it.;121;1993-09-14
10906;Pet Sematary II;10.886;8000000;17092453;Horror;224;5.2;Raise Some Hell.;100;1992-08-28
10206;Buffy the Vampire Slayer;11.309;7000000;16624456;Action|Comedy|Horror;388;5.4;She knows a sucker when she sees one.;86;1992-07-24
12187;Heart and Souls;10.489;0;16589540;Fantasy|Comedy;194;6.8;The story of four souls who needed a body and one guy who needed some soul.;104;1993-08-13
10285;Jason Goes to Hell: The Final Friday;15.76;3000000;15938065;Horror;414;4.3;Evil has finally found a home.;87;1993-08-13
161822;映画ドラえもん のび太とブリキの迷宮;3.849;4000000;14800000;Adventure|Animation;3;8.7;New Doraemon's Adventure;97;1993-03-06
14684;School Ties;9.315;0;14715067;Drama;169;6.4;Just because you’re accepted doesn’t mean you belong.;106;1992-09-18
12780;少年黃飛鴻之鐵馬骝;9.326;0;14681661;Action|Crime|Drama;141;7.6;Unmask the legend;90;1993-09-03
2687;Memoirs of an Invisible Man;8.886;40000000;14358033;Comedy|Fantasy|Science Fiction;250;5.9;An adventure like you've never seen.;99;1992-02-28
13153;Rapid Fire;7.659;10000000;14356479;Action|Thriller;86;6.2;Unarmed and extremely dangerous!;95;1992-07-24
14239;Cool World;9.911;30000000;14110589;Animation|Comedy|Fantasy;310;5.1;Holli Would if she could ...and she will;102;1992-07-10
5765;Knight Moves;7.861;0;13668149;Mystery|Thriller;88;6.0;In a game of life and death... one wrong move could be his last...;116;1992-01-14
33408;The Crush;10.274;6000000;13609396;Drama|Thriller;171;5.9;He thought it was just a crush. He was dead wrong.;89;1993-04-02
2149;Body of Evidence;10.342;30000000;13273595;Drama|Thriller|Romance;124;4.6;An act of love, or an act of murder?;101;1993-01-15
22004;Trespass;6.139;14000000;13249535;Action|Crime|Thriller;80;6.3;They all came to the wrong place at the wrong time.;101;1992-12-25
26561;Enchanted April;3.747;0;13200170;Romance|Drama;38;7.0;It's April in Italy, and anything can happen...even love.;89;1991-11-06
41759;Man's Best Friend;6.346;6000000;12974636;Horror|Science Fiction|Thriller|Comedy;45;5.4;Companion, Protector, Killer;97;1993-11-19
24736;A Far Off Place;5.079;0;12890752;Drama|Adventure;29;6.2;A far off land. A far off journey. A far off adventure.;100;1993-03-12
11569;Hellraiser III: Hell on Earth;10.97;5000000;12534961;Horror|Thriller|War;307;5.6;What started in hell, will end on Earth;93;1992-09-11
12661;Undercover Blues;6.397;0;12416686;Comedy|Crime;77;6.3;Intelligence runs in the family.;90;1993-09-10
319;True Romance;12.152;12500000;12281551;Action|Thriller|Crime|Romance;1382;7.5;Stealing, Cheating, Killing. Who said romance was dead?;120;1993-09-09
6;Judgment Night;9.9;21000000;12136938;Action|Thriller|Crime;128;6.6;Don't move. Don't whisper. Don't even breathe.;110;1993-10-15
10442;So I Married an Axe Murderer;9.849;20000000;11585483;Comedy|Crime|Romance;200;6.2;The honeymoon was killer.;93;1993-07-30
10424;Jennifer Eight;10.082;20000000;11390479;Crime|Drama|Mystery|Thriller;158;6.0;Is anyone there?;124;1992-11-06
10440;Manhattan Murder Mystery;9.658;13500000;11285588;Comedy|Mystery;409;7.3;Keaton & Allen reunited for fun flick!;104;1993-08-18
9024;For Love or Money;7.71;30000000;11146270;Comedy|Romance;148;6.0;He thought there was nothing as seductive as money. He was wrong.;94;1993-10-01
10433;Mad Dog and Glory;8.551;0;11081586;Comedy|Crime|Romance|Drama;152;5.8;A cop who'd rather be an artist. A mobster who'd rather be a comic. And a woman who'd rather be anywhere but between them.;96;1993-03-05
23939;Stay Tuned;9.784;25000000;10736401;Comedy|Fantasy;79;6.1;Something weird's on the air.;87;1992-08-14
9504;Glengarry Glen Ross;12.749;12500000;10725228;Crime|Drama|Mystery;580;7.5;Lie. Cheat. Steal. All in a day’s work.;100;1992-09-15
5550;RoboCop 3;13.874;22000000;10696210;Action|Adventure|Crime|Science Fiction|Thriller;582;4.5;He's back to lay down the law.;104;1993-04-17
10349;The Dark Half;10.788;15000000;10611160;Mystery|Horror;165;5.9;There are very good reasons to be afraid of the dark.;122;1993-04-23
1587;What's Eating Gilbert Grape;16.202;11000000;10032765;Romance|Drama;2030;7.7;Life is a terrible thing to sleep through.;118;1993-12-17
22213;Boiling Point;5.021;9000000;10000000;Drama|Action|Crime|Thriller;42;5.1;He's a cop who reached the Boiling Point;92;1993-04-16
25389;Matinee;7.295;0;9532895;Comedy|Drama;106;6.7;Lawrence Woolsey presents the end of civilization as we know it. Make that... Proudly Presents!;99;1993-01-29
18551;Flesh and Bone;5.669;0;9488998;Drama|Mystery|Romance;36;6.2;Evil is patient;126;1993-11-05
18890;We're Back! A Dinosaur's Story;8.695;0;9317021;Animation|Science Fiction|Family;239;6.0;Wish for a dinosaur and watch all your dreams come true.;72;1993-11-24
11811;Leprechaun;11.85;900000;8556940;Comedy|Horror|Thriller;268;5.2;Your luck just ran out.;92;1993-01-08
16370;Aspen Extreme;3.977;0;8041049;Drama;15;5.6;Skiing's the easy part.;113;1993-01-22
11504;Suburban Commando;7.601;11000000;8000000;Action|Comedy|Family|Science Fiction;79;4.9;The Wilcoxes were having some problems around the neighborhood... until the ultimate security system landed in their backyard.;88;1991-10-04
9571;Dazed and Confused;10.837;6900000;7993039;Comedy|Drama;1074;7.5;See it with a bud.;102;1993-09-24
12519;Sirens;7.886;0;7770731;Comedy|Drama;55;5.8;In the 1930s, an artist and his models scandalized a nation with their controversial paintings. For a young couple, meeting them was the experience of a lifetime.;98;1993-10-01
9491;Blue Steel;10.601;0;7701707;Thriller;139;5.8;A point blank thriller;98;1990-03-16
2007;Lorenzo's Oil;8.898;0;7286388;Drama;250;7.0;Some people make their own miracles.;135;1992-12-30
14291;Searching for Bobby Fischer;9.47;0;7266383;Drama;171;7.4;Every journey begins with a single move.;110;1993-08-13
1492;1492: Conquest of Paradise;13.819;47000000;7191399;Action|Adventure|Drama|History;380;6.2;Centuries before the exploration of space, there was another voyage into the unknown.;154;1992-10-09
25748;Children of the Corn II: The Final Sacrifice;8.315;900000;6980986;Horror;90;4.9;These children are home alone too. But their parents are never coming back.;92;1993-01-29
9261;喜宴;6.241;1000000;6933459;Comedy|Drama|Romance;92;7.2;A little deception at the reception.;109;1993-08-04
12088;Fortress;12.279;8000000;6739141;Action|Thriller|Science Fiction;305;5.9;The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.;95;1992-09-30
33539;Once Upon a Forest;7.444;13000000;6582052;Animation|Family|Adventure;61;6.4;An Adventurous Race Against Time!;71;1993-06-18
32049;Best of the Best 2;6.562;0;6500000;Action|Thriller;51;5.7;Get ready for the ultimate challenge!;101;1993-01-01
25269;Article 99;4.544;18000000;6375979;Comedy|Drama;19;5.9;When your hospital is a war zone, you have to fight to save lives.;100;1992-03-13
695;Short Cuts;10.125;0;6110979;Comedy|Drama;269;7.3;Short Cuts raises the roof on America.;187;1993-09-05
19185;Night of the Living Dead;11.629;4200000;5835247;Horror;403;6.7;There IS a fate worse than death.;88;1990-10-18
10419;Swing Kids;10.651;0;5632086;Music|Drama;114;6.8;In a world on the brink of war. You either march to one tune or dance to another.;112;1993-03-05
14919;Batman: Mask of the Phantasm;10.275;6000000;5617391;Action|Adventure|Animation|Family|Thriller;471;7.5;The Dark Knight fights to save Gotham city from its deadliest enemy.;76;1993-12-25
28881;Wind;4.189;29000000;5519569;Action;13;6.6;The only thing better than winning the America's Cup is losing it... and winning it back.;126;1992-09-11
9609;Of Mice and Men;11.48;0;5471088;Drama;317;7.3;We have a dream. Someday, we'll have a little house and a couple of acres. A place to call home.;110;1992-09-16
33061;Troll;8.579;1100000;5450815;Fantasy|Horror;98;5.0;Worlds of Magic, Mystery and Menace.;82;1986-01-17
41651;Ghost in the Machine;4.828;12000000;5086909;Horror|Science Fiction|Thriller;30;4.8;Plug in to your worst nightmare;104;1993-12-29
216682;倫文敘老點柳先開;1.107;5000000;5000000;;3;6.5;;94;1993-08-24
23470;Surf Ninjas;6.979;0;4916135;Action|Adventure|Comedy|Family;59;4.6;Surf's up! Time to save the world!;87;1993-08-20
1689;Little Buddha;8.761;35000000;4858139;Drama|History;203;6.3;A magical journey to a place where the past and present meet;140;1993-12-01
19143;Diggstown;6.264;17000000;4836637;Comedy|Drama;56;6.8;Where the pros meet the cons.;98;1992-08-14
38251;Mediterraneo;8.504;0;4532791;Comedy|Romance|War;467;7.7;On a magical Greek island a soldier is about to discover that it is better to make love instead of war;96;1991-01-31
1923;Twin Peaks: Fire Walk with Me;12.918;10000000;4160851;Drama|Mystery;925;7.3;Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.;135;1992-06-03
8092;This Boy’s Life;9.267;0;4104962;Drama;435;7.1;A true story based on the award-winning book by Tobias Wolff.;115;1993-04-09
17653;方世玉;8.23;0;3956913;Adventure|Action|Comedy;74;6.9;;106;1993-03-04
24126;Warlock: The Armageddon;9.4;3000000;3902679;Fantasy|Horror|Science Fiction;60;5.1;;98;1993-05-01
3543;Out of Rosenheim;6.619;0;3587303;Comedy|Drama;156;7.4;Off Route 66 between Vegas and nowhere a little magic's going on...;95;1987-11-12
65137;Father Hood;5.013;0;3418141;Action|Comedy|Family;35;5.6;He's America's Most Wanted...Dad!;95;1993-08-27
24231;Gunmen;5.462;8030000;3411885;Action|Comedy|Thriller|Crime;30;5.2;;94;1993-05-21
31503;My Boyfriend's Back;3.774;0;3335984;Comedy|Romance;38;5.4;A comedy that proves true love never dies.;85;1993-08-06
15797;Only the Strong;5.379;6000000;3283371;Action;64;6.7;The ultimate martial art.;99;1993-08-27
2088;Romeo Is Bleeding;7.074;11500000;3275585;Crime;71;6.0;The story of a cop who wanted it bad and got it worse.;100;1993-09-13
20339;Splitting Heirs;4.975;0;3200000;Comedy;35;4.8;A wickedly funny comedy of Royal proportions;87;1993-04-02
17811;方世玉II;6.752;0;2967668;Action|Adventure|Comedy;39;6.7;;95;1993-07-30
41670;A Stranger Among Us;4.075;0;2960000;Drama|Romance|Crime;38;5.9;In a dangerous world of mystery and intrigue, she's going undercover searching for the truth.;110;1992-07-17
13064;Airborne;3.27;2600000;2850263;Action|Adventure|Comedy;40;6.0;There are two kinds of people: those who get AIRBORNE...and those who don't.;91;1993-09-17
187922;仮面ライダーZO;1.597;0;2708999;Action|Adventure|Science Fiction;6;6.5;;48;1993-04-17
68351;Sankofa;2.272;1000000;2691899;Drama;6;6.9;;124;1993-05-28
117553;Calendar Girl;4.59;13000000;2570145;Comedy|Drama;29;4.9;Three boys' journey to discovery in the Hollywood of the early sixties.;90;1993-09-03
10427;Red Rock West;8.774;8000000;2500000;Thriller;128;6.7;Where nothing is as it seems.;98;1993-07-08
46828;Son of the Pink Panther;6.692;25000000;2438031;Comedy;98;4.1;Inspector Clouseau's biggest mistake lives on!;93;1993-01-01
21828;Flirting;4.74;0;2415396;Drama|Romance;35;7.0;Here's to risks;99;1991-03-20
10909;Kalifornia;10.568;9000000;2395231;Thriller|Crime;389;6.7;Fear never travels alone.;117;1993-09-01
13715;At Close Range;12.084;6500000;2347000;Crime|Drama|Thriller;118;6.9;Like father. Like son. Like hell.;111;1986-04-18
66530;ஜென்டில்மேன்;2.227;720000;2200000;Action|Crime;6;6.9;;160;1993-07-30
73191;The Nutcracker;6.222;19000000;2119994;Family|Fantasy|Music;22;5.8;The joy of the New York City Ballet in an exciting family holiday motion picture.;93;1993-11-24
9367;El Mariachi;9.097;220000;2040920;Action|Crime|Thriller;485;6.6;He didn't come looking for trouble, but trouble came looking for him.;81;1992-09-04
12143;Bad Lieutenant;11.992;1000000;2019469;Crime;358;7.2;Gambler. Thief. Junkie. Killer. Cop.;91;1992-09-16
339;Night on Earth;8.871;3500000;2015810;Comedy|Drama;378;7.6;Five Taxis. Five Cities. One Night.;129;1991-12-12
24230;Nemesis;8.248;0;2001124;Science Fiction|Thriller;71;5.2;In the future... it pays to be more than human.;94;1992-12-26
